3,Blade color at vegetative,blco_rev_veg,86
3,Blade pubescence at vegetative,blpub_veg,3
3,Collar color at vegetative - cultivated,cco_rev_veg,80
3,Crop Year,cropyear,1996WS
3,Culm angle at reproductive,cuan_repro,1
3,Culm diam. of basal internode at reproductive,cudi_code_repro,2
3,Culm length at reproductive,cult_code_repro,7
3,Culm number (code) at reproductive - cultivated,cuno_code_repro,2
3,Culm strength at reproductive - cultivated,cust_repro,3
3,Date at first flowering,date_head_1stflow,1996-10-16 00:00:00
3,Date of seeding,date_seed,1996-06-05 00:00:00
3,Date when plants are 80% fully headed-cultivated,date_head_80,1996-10-19 00:00:00
3,Endosperm type,endo,1
3,Flag leaf angle at reproductive - cultivated,fla_repro,1
3,GRIMS Morpho-Agron data field,wcntrep,9
3,GRIMS Morpho-Agron data field,wcnthph,9
3,GRIMS Morpho-Agron data field,wcntveg,3
3,GRIMS Morpho-Agron data field,wcntnull,21
3,GRIMS Morpho-Agron data field,cnthph,15
3,GRIMS Morpho-Agron data field,cntrep,21
3,GRIMS Morpho-Agron data field,cntveg,8
3,GRIMS Morpho-Agron data field,cntnull,44
3,Grain Width(mm),grwd,3.1
3,Grain length (mm),grlt,9.1
3,Heading (days to 80% fully headed) - cultivated,hdg_80head,136
3,Internode color at reproductive - cultivated,inco_rev_repro,80
3,Leaf angle - cultivated,la,5
3,Leaf length - cultivated,llt_code,4
3,Leaf senescence,lsen,5
3,Lemma and palea color at post-harvest,lpco_rev_post,54
3,Lemma and palea pubescence,lppub,4
3,Ligule color at vegetative - cultivated,ligco_rev_veg,84
3,Ligule shape,ligsh,2
3,Node color,noco_rev,60
3,Panicle axis at reproductive,pa_repro,2
3,Panicle exsertion at reproductive,pex_repro,1
3,Panicle length at post-harvest,plt_code_post,4
3,Panicle shattering,psh,1
3,Panicle threshability,pth,5
3,Panicle type,pty,7
3,Sead coat color,scco_rev,70
3,Secondary branching at reproductive,second_br_repro,1
3,Seedling height,sdht_code,3
3,Spikelet fertility,spkf,3
3,Sterile lemma color,slco_rev,80
3,Sterile lemma length,sllt_code,3
4,Country of origin (ISO Standard),country_origin,Indonesia
4,GID assigned to the individual plant where the genomic dna for resequencing was isolated.,dna_gid,3363914
4,GS Accession Number,gs_accno,132386
4,ID assigned to DNA.,box_code,BA51
4,IRGC Accession number,source_accno,17142
4,Sub-population within a sample,pop_code,A
4,Unique ID assigned by the International Rice Information System.,iris_unique_id,IRIS 313-10758
4,subpopulation (variety grouping),subpopulation,trop
4,subpopulation (version 2),subpopulation_v2,trop1
4,variety group,variety_type,Tropical japonica
4,100-grain weight (gm) - cultivated,grwt100,2.8
4,Apiculus color at reproductive,apco_rev_repro,10
4,Auricle color at vegetative,auco_rev_veg,61
4,Basal leafsheath color at vegetative,blsco_rev_veg,60
4,Blade color at vegetative,blco_rev_veg,60
4,Blade pubescence at vegetative,blpub_veg,3
4,Collar color at vegetative - cultivated,cco_rev_veg,60
4,Culm angle at reproductive,cuan_repro,3
4,Culm diam. of basal internode at reproductive,cudi_code_repro,2
4,Culm diameter (mm) of basal internode at repro.,cudi_repro,5
4,Culm length (cm) at reproductive,cult_repro,140
4,Culm length at reproductive,cult_code_repro,6
4,Culm number (code) at reproductive - cultivated,cuno_code_repro,2
4,Culm number (count) at reproductive - cultivated,cuno_repro,12
4,Culm strength at reproductive - cultivated,cust_repro,9
4,Endosperm type,endo,1
4,Flag leaf angle at reproductive - cultivated,fla_repro,3
4,GRIMS Morpho-Agron data field,wcntrep,7
4,GRIMS Morpho-Agron data field,wcnthph,8
4,GRIMS Morpho-Agron data field,wcntveg,3
4,GRIMS Morpho-Agron data field,wcntnull,18
4,GRIMS Morpho-Agron data field,cnthph,12
4,GRIMS Morpho-Agron data field,cntrep,18
4,GRIMS Morpho-Agron data field,cntveg,6
4,GRIMS Morpho-Agron data field,cntnull,36
4,Grain Width(mm),grwd,3.9
4,Grain length (mm),grlt,9.5
4,Heading (days to 80% fully headed) - cultivated,hdg_80head,77
4,Internode color at reproductive - cultivated,inco_rev_repro,60
4,Leaf length (cm) - cultivated,llt,50
4,Leaf length - cultivated,llt_code,3
4,Leaf senescence,lsen,1
4,Leaf width (cm) - cultivated,lwd,1.6
4,Lemma and palea color at post-harvest,lpco_rev_post,90
4,Ligule color at vegetative - cultivated,ligco_rev_veg,11
4,Ligule length (mm) - cultivated,liglt,16
4,Panicle exsertion at reproductive,pex_repro,1
4,Panicle length (cm) at post-harvest,plt_post,24
4,Panicle length at post-harvest,plt_code_post,3
4,Panicle threshability,pth,1
4,Panicle type,pty,5
4,Sead coat color,scco_rev,80
4,Seedling height,sdht_code,3
4,Seedling height (cm),sdht,61
4,Spikelet fertility,spkf,3
4,Sterile lemma color,slco_rev,20
4,Sterile lemma length,sllt_code,3
5,Country of origin (ISO Standard),country_origin,Indonesia
5,GID assigned to the individual plant where the genomic dna for resequencing was isolated.,dna_gid,3304929
5,ID assigned to DNA.,box_code,AH85
5,IRGC Accession number,source_accno,24532
5,Sub-population within a sample,pop_code,A
5,Unique ID assigned by the International Rice Information System.,iris_unique_id,IRIS 313-8922
5,subpopulation (variety grouping),subpopulation,ind2
5,subpopulation (version 2),subpopulation_v2,ind2
5,variety group,variety_type,Indica
5,100-grain weight (gm) - cultivated,grwt100,2.3
5,Apiculus color at reproductive,apco_rev_repro,10
5,Auricle color at vegetative,auco_rev_veg,61
5,Basal leafsheath color at vegetative,blsco_rev_veg,60
5,Blade color at vegetative,blco_rev_veg,60
5,Blade pubescence at vegetative,blpub_veg,3
5,Collar color at vegetative - cultivated,cco_rev_veg,60
5,Culm angle at reproductive,cuan_repro,3
5,Culm diam. of basal internode at reproductive,cudi_code_repro,2
5,Culm diameter (mm) of basal internode at repro.,cudi_repro,6
5,Culm length (cm) at reproductive,cult_repro,140
5,Culm length at reproductive,cult_code_repro,6
5,Culm number (code) at reproductive - cultivated,cuno_code_repro,2
5,Culm number (count) at reproductive - cultivated,cuno_repro,12
5,Culm strength at reproductive - cultivated,cust_repro,9
5,Endosperm type,endo,1
5,Flag leaf angle at reproductive - cultivated,fla_repro,5
5,GRIMS Morpho-Agron data field,wcntrep,7
5,GRIMS Morpho-Agron data field,wcnthph,8
5,GRIMS Morpho-Agron data field,wcntveg,3
5,GRIMS Morpho-Agron data field,wcntnull,18
5,GRIMS Morpho-Agron data field,cnthph,12
5,GRIMS Morpho-Agron data field,cntrep,18
5,GRIMS Morpho-Agron data field,cntveg,6
5,GRIMS Morpho-Agron data field,cntnull,36
5,Grain Width(mm),grwd,2.9
5,Grain length (mm),grlt,8.7
5,Heading (days to 80% fully headed) - cultivated,hdg_80head,134
5,Internode color at reproductive - cultivated,inco_rev_repro,60
5,Leaf length (cm) - cultivated,llt,82
5,Leaf length - cultivated,llt_code,5
5,Leaf senescence,lsen,1
5,Leaf width (cm) - cultivated,lwd,1.9
5,Lemma and palea color at post-harvest,lpco_rev_post,54
5,Ligule color at vegetative - cultivated,ligco_rev_veg,11
5,Ligule length (mm) - cultivated,liglt,28
5,Panicle exsertion at reproductive,pex_repro,1
5,Panicle length (cm) at post-harvest,plt_post,31
5,Panicle length at post-harvest,plt_code_post,4
5,Panicle threshability,pth,5
5,Panicle type,pty,5
5,Sead coat color,scco_rev,10
5,Seedling height,sdht_code,1
5,Seedling height (cm),sdht,25
5,Spikelet fertility,spkf,3
5,Sterile lemma color,slco_rev,20
5,Sterile lemma length,sllt_code,3
6,Country of origin (ISO Standard),country_origin,Indonesia
6,GID assigned to the individual plant where the genomic dna for resequencing was isolated.,dna_gid,3363934
6,GS Accession Number,gs_accno,131965
6,ID assigned to DNA.,box_code,BA31
6,IRGC Accession number,source_accno,16339
6,Sub-population within a sample,pop_code,A
6,Unique ID assigned by the International Rice Information System.,iris_unique_id,IRIS 313-10738
6,subpopulation (variety grouping),subpopulation,admx
6,subpopulation (version 2),subpopulation_v2,admix
6,variety group,variety_type,Intermediate type
6,100-grain weight (gm) - cultivated,grwt100,2.6
6,Apiculus color at reproductive,apco_rev_repro,80
6,Auricle color at vegetative,auco_rev_veg,61
6,Awn color,awco_rev,40
6,Awn presence at reproductive,awpr_repro,5
6,Basal leafsheath color at vegetative,blsco_rev_veg,84
6,Blade color at vegetative,blco_rev_veg,63
6,Blade pubescence at vegetative,blpub_veg,3
6,Collar color at vegetative - cultivated,cco_rev_veg,60
6,Culm angle at reproductive,cuan_repro,1
6,Culm diam. of basal internode at reproductive,cudi_code_repro,2
6,Culm diameter (mm) of basal internode at repro.,cudi_repro,5
6,Culm length (cm) at reproductive,cult_repro,146
6,Culm length at reproductive,cult_code_repro,6
6,Culm number (code) at reproductive - cultivated,cuno_code_repro,2
6,Culm number (count) at reproductive - cultivated,cuno_repro,10
6,Culm strength at reproductive - cultivated,cust_repro,1
6,Endosperm type,endo,1
6,Flag leaf angle at reproductive - cultivated,fla_repro,5
6,GRIMS Morpho-Agron data field,wcntrep,7
6,GRIMS Morpho-Agron data field,wcnthph,8
6,GRIMS Morpho-Agron data field,wcntveg,3
6,GRIMS Morpho-Agron data field,wcntnull,18
6,GRIMS Morpho-Agron data field,cnthph,12
6,GRIMS Morpho-Agron data field,cntrep,18
6,GRIMS Morpho-Agron data field,cntveg,6
6,GRIMS Morpho-Agron data field,cntnull,36
6,Grain Width(mm),grwd,3.2
6,Grain length (mm),grlt,7.4
6,Heading (days to 80% fully headed) - cultivated,hdg_80head,106
6,Internode color at reproductive - cultivated,inco_rev_repro,60
6,Leaf length (cm) - cultivated,llt,74
6,Leaf length - cultivated,llt_code,4
6,Leaf senescence,lsen,1
6,Leaf width (cm) - cultivated,lwd,2.1
6,Lemma and palea color at post-harvest,lpco_rev_post,20
6,Ligule color at vegetative - cultivated,ligco_rev_veg,11
6,Ligule length (mm) - cultivated,liglt,24
6,Panicle exsertion at reproductive,pex_repro,1
6,Panicle length (cm) at post-harvest,plt_post,34
6,Panicle length at post-harvest,plt_code_post,4
6,Panicle threshability,pth,1
6,Panicle type,pty,1
6,Sead coat color,scco_rev,10
6,Seedling height,sdht_code,2
6,Seedling height (cm),sdht,35
6,Spikelet fertility,spkf,3
6,Sterile lemma color,slco_rev,20
6,Sterile lemma length,sllt_code,3
7,Acqusition date (DD-MON-YYYY),acq_date,2012-05-01 00:00:00
7,Country of origin (ISO Standard),country_origin,Indonesia
7,Current status of accession in relation to agreement with the Governing Body of the International Treaty on Plant Genetic Resources for Food and Agriculture,mls_proc,Y
7,Donating country,ss_country,PHL
7,Donating institute/station,ss_station,288
7,GID assigned to the individual plant where the genomic dna for resequencing was isolated.,dna_gid,3363913
7,GID assigned to the rice variety.,variety_gid,4055189
7,GS Accession Number,gs_accno,127927
7,ID assigned to DNA.,box_code,BA52
7,IRGC Accession number,source_accno,17153
7,Reid Soundex code,sound_reid,O.SDB
7,Scientific name,species_reid,O. sativa
7,Scientific name given by collector/donor,species_coll,O. sativa
7,Species code,spp_code,S
7,Status of germplasm,status_acc,AV
7,Sub-population within a sample,pop_code,A
7,Unique ID assigned by the International Rice Information System.,iris_unique_id,IRIS 313-10759
7,Varname soundex code,sound_var,AMDL::RGC17153-2
7,subpopulation (variety grouping),subpopulation,trop
7,subpopulation (version 2),subpopulation_v2,trop1
7,variety group,variety_type,Japonica
7,100-grain weight (gm) - cultivated,grwt100,2.7
7,Apiculus color at reproductive,apco_rev_repro,10
7,Auricle color at vegetative,auco_rev_veg,61
7,Awn color,awco_rev,20
7,Awn presence at reproductive,awpr_repro,5
7,Basal leafsheath color at vegetative,blsco_rev_veg,60
7,Blade color at vegetative,blco_rev_veg,60
7,Blade pubescence at vegetative,blpub_veg,3
7,Collar color at vegetative - cultivated,cco_rev_veg,60
7,Culm angle at reproductive,cuan_repro,3
7,Culm diam. of basal internode at reproductive,cudi_code_repro,2
7,Culm diameter (mm) of basal internode at repro.,cudi_repro,5
7,Culm length (cm) at reproductive,cult_repro,94
7,Culm length at reproductive,cult_code_repro,4
7,Culm number (code) at reproductive - cultivated,cuno_code_repro,2
7,Culm number (count) at reproductive - cultivated,cuno_repro,13
7,Culm strength at reproductive - cultivated,cust_repro,9
7,Endosperm type,endo,1
7,Flag leaf angle at reproductive - cultivated,fla_repro,5
7,GRIMS Morpho-Agron data field,wcntrep,7
7,GRIMS Morpho-Agron data field,wcnthph,8
7,GRIMS Morpho-Agron data field,wcntveg,3
7,GRIMS Morpho-Agron data field,wcntnull,18
7,GRIMS Morpho-Agron data field,cnthph,12
7,GRIMS Morpho-Agron data field,cntrep,18
7,GRIMS Morpho-Agron data field,cntveg,6
7,GRIMS Morpho-Agron data field,cntnull,36
7,Grain Width(mm),grwd,3.3
7,Grain length (mm),grlt,9.6
7,Heading (days to 80% fully headed) - cultivated,hdg_80head,127
7,Internode color at reproductive - cultivated,inco_rev_repro,60
7,Leaf length (cm) - cultivated,llt,61
7,Leaf length - cultivated,llt_code,4
7,Leaf senescence,lsen,1
7,Leaf width (cm) - cultivated,lwd,1.2
7,Lemma and palea color at post-harvest,lpco_rev_post,20
7,Ligule color at vegetative - cultivated,ligco_rev_veg,11
7,Ligule length (mm) - cultivated,liglt,20
7,Panicle exsertion at reproductive,pex_repro,1
7,Panicle length (cm) at post-harvest,plt_post,33
7,Panicle length at post-harvest,plt_code_post,4
7,Panicle threshability,pth,5
7,Panicle type,pty,5
7,Sead coat color,scco_rev,10
7,Seedling height,sdht_code,2
7,Seedling height (cm),sdht,50
7,Spikelet fertility,spkf,3
7,Sterile lemma color,slco_rev,20
7,Sterile lemma length,sllt_code,3
8,Acqusition date (DD-MON-YYYY),acq_date,2011-05-01 00:00:00
8,Country of origin (ISO Standard),country_origin,Indonesia
8,Current status of accession in relation to agreement with the Governing Body of the International Treaty on Plant Genetic Resources for Food and Agriculture,mls_proc,Y
8,Donating country,ss_country,PHL
8,Donating institute/station,ss_station,288
8,GID assigned to the individual plant where the genomic dna for resequencing was isolated.,dna_gid,3363177
8,GID assigned to the rice variety.,variety_gid,4056026
8,GS Accession Number,gs_accno,128217
8,ID assigned to DNA.,box_code,AN76
8,IRGC Accession number,source_accno,54140
8,Reid Soundex code,sound_reid,O.SDB
8,Scientific name,species_reid,O. sativa
8,Scientific name given by collector/donor,species_coll,O. sativa
8,Species code,spp_code,S
8,Status of germplasm,status_acc,AV
8,Sub-population within a sample,pop_code,A
8,Unique ID assigned by the International Rice Information System.,iris_unique_id,IRIS 313-11495
8,Varname soundex code,sound_var,AM::RGC54140-1
8,subpopulation (variety grouping),subpopulation,trop
8,subpopulation (version 2),subpopulation_v2,trop1
8,variety group,variety_type,Japonica
8,100-grain weight (gm) - cultivated,grwt100,3.1
8,Apiculus color at reproductive,apco_rev_repro,20
8,Auricle color at vegetative,auco_rev_veg,61
8,Basal leafsheath color at vegetative,blsco_rev_veg,60
8,Blade color at vegetative,blco_rev_veg,63
8,Blade pubescence at vegetative,blpub_veg,1
8,Collar color at vegetative - cultivated,cco_rev_veg,61
8,Culm angle at reproductive,cuan_repro,1
8,Culm diam. of basal internode at reproductive,cudi_code_repro,1
8,Culm diameter (mm) of basal internode at repro.,cudi_repro,4
8,Culm length (cm) at reproductive,cult_repro,111
8,Culm length at reproductive,cult_code_repro,5
8,Culm number (code) at reproductive - cultivated,cuno_code_repro,2
8,Culm number (count) at reproductive - cultivated,cuno_repro,13
8,Culm strength at reproductive - cultivated,cust_repro,1
8,Endosperm type,endo,1
8,Flag leaf angle at reproductive - cultivated,fla_repro,5
8,GRIMS Morpho-Agron data field,wcntrep,9
8,GRIMS Morpho-Agron data field,wcnthph,9
8,GRIMS Morpho-Agron data field,wcntveg,3
8,GRIMS Morpho-Agron data field,wcntnull,21
8,GRIMS Morpho-Agron data field,cnthph,14
8,GRIMS Morpho-Agron data field,cntrep,20
8,GRIMS Morpho-Agron data field,cntveg,8
8,GRIMS Morpho-Agron data field,cntnull,42
8,Grain Width(mm),grwd,3.4
8,Grain length (mm),grlt,8.7
8,Heading (days to 80% fully headed) - cultivated,hdg_80head,89
8,Internode color at reproductive - cultivated,inco_rev_repro,60
8,Leaf angle - cultivated,la,4
8,Leaf length (cm) - cultivated,llt,50
8,Leaf length - cultivated,llt_code,3
8,Leaf senescence,lsen,1
8,Leaf width (cm) - cultivated,lwd,1.2
8,Lemma and palea color at post-harvest,lpco_rev_post,20
8,Lemma and palea pubescence,lppub,1
8,Ligule color at vegetative - cultivated,ligco_rev_veg,11
8,Ligule length (mm) - cultivated,liglt,14
8,Ligule shape,ligsh,2
8,Panicle axis at reproductive,pa_repro,2
8,Panicle exsertion at reproductive,pex_repro,3
8,Panicle length (cm) at post-harvest,plt_post,25
8,Panicle length at post-harvest,plt_code_post,3
8,Panicle shattering,psh,1
8,Panicle threshability,pth,5
8,Panicle type,pty,5
8,Sead coat color,scco_rev,10
8,Secondary branching at reproductive,second_br_repro,1
8,Seedling height,sdht_code,1
8,Seedling height (cm),sdht,26
8,Spikelet fertility,spkf,1
8,Sterile lemma color,slco_rev,20
8,Sterile lemma length,sllt_code,3
9,Acqusition date (DD-MON-YYYY),acq_date,1978-07-31 00:00:00
9,Country of origin (ISO Standard),country_origin,Indonesia
9,Current status of accession in relation to agreement with the Governing Body of the International Treaty on Plant Genetic Resources for Food and Agriculture,mls_proc,Y
9,Donating country,ss_country,IDN
9,Donating institute/station,ss_station,004
9,GID assigned to the individual plant where the genomic dna for resequencing was isolated.,dna_gid,3305060
9,GID assigned to the rice variety.,variety_gid,345037
9,GS Accession Number,gs_accno,117423
9,ID assigned to DNA.,box_code,AC34
9,IRGC Accession number,source_accno,43322
9,Scientific name,species_reid,O. sativa
9,Scientific name given by collector/donor,species_coll,O. sativa
9,Source Country,ori_country,IDN
9,Species code,spp_code,S
9,Status of germplasm,status_acc,AV
9,Sub-population within a sample,pop_code,A
9,Unique ID assigned by the International Rice Information System.,iris_unique_id,IRIS 313-8791
9,subpopulation (variety grouping),subpopulation,ind3
9,subpopulation (version 2),subpopulation_v2,ind3
9,variety group,variety_type,Indica
